,disease_id,v_count,p_count,k_count
7387,OMIM:618287,2,3,0
7388,OMIM:618291,25,0,5
7389,OMIM:618292,22,0,1
7390,OMIM:618295,23,1,3
7391,OMIM:618298,22,2,2
7392,OMIM:618300,17,1,4
7393,OMIM:618302,19,1,4
7394,OMIM:618307,3,2,1
7395,OMIM:618309,4,4,2
7396,OMIM:618310,5,1,1
7397,OMIM:618312,3,2,0
7398,OMIM:618313,3,1,1
7399,OMIM:618314,10,2,2
7400,OMIM:618316,38,1,4
7401,OMIM:618317,19,1,2
7402,OMIM:618321,38,11,5
7403,OMIM:618323,18,0,3
7404,OMIM:618324,18,3,2
7405,OMIM:618325,18,0,2
7406,OMIM:618328,7,0,1
7407,OMIM:618329,36,11,4
7408,OMIM:618330,4,1,0
7409,OMIM:618331,14,2,3
7410,OMIM:618332,58,7,6
7411,OMIM:618333,26,4,4
7412,OMIM:618336,28,2,3
7413,OMIM:618339,5,1,1
7414,OMIM:618341,5,0,0
7415,OMIM:618342,48,3,2
7416,OMIM:618343,32,2,3
7417,OMIM:618345,3,2,1
7418,OMIM:618346,25,0,3
7419,OMIM:618347,33,4,4
7420,OMIM:618348,34,7,4
7421,OMIM:618349,16,3,0
7422,OMIM:618351,7,1,2
7423,OMIM:618352,2,0,0
7424,OMIM:618353,3,0,0
7425,OMIM:618354,27,2,4
7426,OMIM:618356,30,3,3
7427,OMIM:618357,10,3,1
7428,OMIM:618358,3,3,0
7429,OMIM:618360,7,1,1
7430,OMIM:618362,18,3,2
7431,OMIM:618363,31,3,6
7432,OMIM:618364,5,0,1
7433,OMIM:618367,13,2,2
7434,OMIM:618369,15,5,4
7435,OMIM:618371,66,3,5
7436,OMIM:618372,5,5,1
7437,OMIM:618373,5,1,0
7438,OMIM:618374,19,1,3
7439,OMIM:618378,16,3,2
7440,OMIM:618379,23,4,1
7441,OMIM:618381,26,1,4
7442,OMIM:618383,10,0,0
7443,OMIM:618384,12,4,4
7444,OMIM:618386,4,1,0
7445,OMIM:618387,19,3,2
7446,OMIM:618388,15,1,3
7447,OMIM:618389,6,0,3
7448,OMIM:618392,13,0,0
7449,OMIM:618393,17,0,2
7450,OMIM:618394,14,10,2
7451,OMIM:618395,21,1,2
7452,OMIM:618396,7,0,1
7453,OMIM:618397,20,1,2
7454,OMIM:618398,9,6,1
7455,OMIM:618400,19,2,1
7456,OMIM:618402,17,3,2
7457,OMIM:618404,28,1,3
7458,OMIM:618406,4,3,3
7459,OMIM:618410,3,0,0
7460,OMIM:618412,6,1,1
7461,OMIM:618414,12,2,4
7462,OMIM:618415,4,0,0
7463,OMIM:618416,15,4,1
7464,OMIM:618418,20,0,1
7465,OMIM:618419,46,3,2
7466,OMIM:618420,4,0,0
7467,OMIM:618422,3,0,0
7468,OMIM:618425,12,0,1
7469,OMIM:618426,18,2,2
7470,OMIM:618428,34,5,2
7471,OMIM:618429,1,0,0
7472,OMIM:618430,45,4,4
7473,OMIM:618431,3,0,0
7474,OMIM:618432,4,0,0
7475,OMIM:618433,9,0,0
7476,OMIM:618434,3,0,0
7477,OMIM:618435,16,0,2
7478,OMIM:618436,9,0,2
7479,OMIM:618437,31,3,3
7480,OMIM:618438,25,4,2
7481,OMIM:618440,28,6,7
7482,OMIM:618443,58,6,7
7483,OMIM:618447,10,2,4
7484,OMIM:618449,6,2,0
7485,OMIM:618451,20,2,2
7486,OMIM:618453,15,1,2
7487,OMIM:618454,60,4,11
7488,OMIM:618456,2,0,0
7489,OMIM:618457,2,0,0
7490,OMIM:618458,16,4,4
7491,OMIM:618459,3,1,1
7492,OMIM:618460,40,4,5
7493,OMIM:618462,3,3,1
7494,OMIM:618463,5,2,1
7495,OMIM:618464,4,2,1
7496,OMIM:618468,16,2,5
7497,OMIM:618469,12,1,1
7498,OMIM:618470,18,0,2
7499,OMIM:618475,3,0,1
7500,OMIM:618476,29,2,2
7501,OMIM:618477,1,1,0
7502,OMIM:618479,27,4,1
7503,OMIM:618480,24,4,2
7504,OMIM:618481,3,0,0
7505,OMIM:618482,8,3,2
7506,OMIM:618484,29,3,2
7507,OMIM:618492,31,2,3
7508,OMIM:618493,31,8,9
7509,OMIM:618494,42,4,8
7510,OMIM:618495,12,9,5
7511,OMIM:618496,5,0,1
7512,OMIM:618497,18,2,3
7513,OMIM:618498,4,0,0
7514,OMIM:618499,24,0,4
7515,OMIM:618500,21,1,2
7516,OMIM:618501,18,0,1
7517,OMIM:618504,14,0,2
7518,OMIM:618505,29,3,4
7519,OMIM:618506,13,1,2
7520,OMIM:618511,5,1,0
7521,OMIM:618512,27,3,2
7522,OMIM:618513,5,3,1
7523,OMIM:618522,22,1,0
7524,OMIM:618523,18,11,4
7525,OMIM:618524,16,2,0
7526,OMIM:618527,25,6,1
7527,OMIM:618528,9,8,2
7528,OMIM:618529,29,0,4
7529,OMIM:618531,3,2,2
7530,OMIM:618533,2,0,0
7531,OMIM:618534,19,8,5
7532,OMIM:618535,7,2,0
7533,OMIM:618541,21,7,3
7534,OMIM:618546,6,2,0
7535,OMIM:618547,36,4,5
7536,OMIM:618548,32,1,7
7537,OMIM:618549,8,7,2
7538,OMIM:618550,3,0,0
7539,OMIM:618555,2,1,1
7540,OMIM:618557,19,3,2
7541,OMIM:618559,18,2,2
7542,OMIM:618564,6,1,1
7543,OMIM:618567,16,4,2
7544,OMIM:618569,31,3,4
7545,OMIM:618571,40,3,3
7546,OMIM:618572,13,0,3
7547,OMIM:618573,7,0,0
7548,OMIM:618577,27,1,1
7549,OMIM:618578,27,1,6
7550,OMIM:618580,44,2,6
7551,OMIM:618587,19,2,1
7552,OMIM:618590,47,7,7
7553,OMIM:618591,2,0,0
7554,OMIM:618594,3,2,3
7555,OMIM:618596,10,0,0
7556,OMIM:618598,20,2,4
7557,OMIM:618603,32,4,3
7558,OMIM:618604,20,2,3
7559,OMIM:618606,36,2,6
7560,OMIM:618608,20,1,3
7561,OMIM:618612,6,0,0
7562,OMIM:618613,7,6,3
7563,OMIM:618618,11,3,2
7564,OMIM:618619,36,2,7
7565,OMIM:618620,8,5,5
7566,OMIM:618622,45,1,4
7567,OMIM:618624,21,5,5
7568,OMIM:618625,17,5,2
7569,OMIM:618632,5,2,1
7570,OMIM:618635,13,1,0
7571,OMIM:618637,14,3,2
7572,OMIM:618641,18,8,4
7573,OMIM:618643,9,0,0
7574,OMIM:618644,31,0,1
7575,OMIM:618646,10,0,2
7576,OMIM:618648,2,3,1
7577,OMIM:618651,31,1,7
7578,OMIM:618652,27,2,4
7579,OMIM:618653,43,6,5
7580,OMIM:618654,20,2,3
7581,OMIM:618655,13,5,2
7582,OMIM:618658,27,2,4
7583,OMIM:618659,57,6,8
7584,OMIM:618660,2,3,0
7585,OMIM:618662,2,1,0
7586,OMIM:618663,17,1,1
7587,OMIM:618664,7,0,0
7588,OMIM:618665,23,3,3
7589,OMIM:618666,4,2,1
7590,OMIM:618667,4,0,1
7591,OMIM:618670,6,0,0
7592,OMIM:618672,40,3,2
7593,OMIM:618674,4,1,0
7594,OMIM:618677,20,1,6
7595,OMIM:618680,2,1,0
7596,OMIM:618681,9,4,0
7597,OMIM:618683,10,0,3
7598,OMIM:618687,14,3,2
7599,OMIM:618688,16,1,0
7600,OMIM:618695,7,3,3
7601,OMIM:618697,4,3,0
7602,OMIM:618699,4,1,6
7603,OMIM:618702,22,1,1
7604,OMIM:618707,29,5,3
7605,OMIM:618709,16,2,3
7606,OMIM:618718,27,3,6
7607,OMIM:618719,9,2,3
7608,OMIM:618721,18,4,4
7609,OMIM:618723,4,2,1
7610,OMIM:618724,16,0,1
7611,OMIM:618725,14,3,3
7612,OMIM:618727,30,6,0
7613,OMIM:618728,12,1,0
7614,OMIM:618729,25,1,5
7615,OMIM:618730,19,2,3
7616,OMIM:618731,29,1,1
7617,OMIM:618732,9,1,0
7618,OMIM:618733,30,4,3
7619,OMIM:618734,7,3,1
7620,OMIM:618736,19,2,2
7621,OMIM:618737,23,1,3
7622,OMIM:618741,13,2,1
7623,OMIM:618744,31,2,2
7624,OMIM:618745,8,0,0
7625,OMIM:618748,24,4,3
7626,OMIM:618751,6,0,0
7627,OMIM:618752,9,4,2
7628,OMIM:618760,16,5,2
7629,OMIM:618761,21,4,4
7630,OMIM:618763,14,1,0
7631,OMIM:618766,26,0,4
7632,OMIM:618767,2,2,1
7633,OMIM:618768,21,4,3
7634,OMIM:618770,14,2,1
7635,OMIM:618773,4,0,4
7636,OMIM:618774,34,3,3
7637,OMIM:618775,15,8,7
7638,OMIM:618776,11,3,2
7639,OMIM:618778,4,0,0
7640,OMIM:618779,22,1,2
7641,OMIM:618780,9,1,1
7642,OMIM:618781,5,4,2
7643,OMIM:618782,8,0,0
7644,OMIM:618786,23,3,3
7645,OMIM:618787,3,0,0
7646,OMIM:618792,32,0,0
7647,OMIM:618793,13,2,1
7648,OMIM:618795,6,2,0
7649,OMIM:618797,30,2,5
7650,OMIM:618798,35,4,6
7651,OMIM:618800,15,2,1
7652,OMIM:618801,6,2,2
7653,OMIM:618803,5,1,0
7654,OMIM:618804,33,1,3
7655,OMIM:618805,16,8,2
7656,OMIM:618806,4,2,2
7657,OMIM:618808,12,5,4
7658,OMIM:618810,26,4,5
7659,OMIM:618811,16,4,0
7660,OMIM:618815,15,2,6
7661,OMIM:618820,47,2,0
7662,OMIM:618821,26,2,3
7663,OMIM:618822,11,2,3
7664,OMIM:618823,14,2,1
7665,OMIM:618824,19,1,6
7666,OMIM:618825,31,2,2
7667,OMIM:618826,8,4,2
7668,OMIM:618827,3,0,0
7669,OMIM:618828,34,3,5
7670,OMIM:618829,41,1,4
7671,OMIM:618830,5,2,1
7672,OMIM:618832,6,0,2
7673,OMIM:618835,14,5,5
7674,OMIM:618838,8,4,2
7675,OMIM:618839,14,5,5
7676,OMIM:618840,14,6,2
7677,OMIM:618841,9,2,0
7678,OMIM:618845,16,0,3
7679,OMIM:618846,33,5,8
7680,OMIM:618847,2,6,0
7681,OMIM:618848,9,2,1
7682,OMIM:618849,9,5,1
7683,OMIM:618850,6,3,1
7684,OMIM:618851,14,4,2
7685,OMIM:618852,7,7,1
7686,OMIM:618853,35,2,2
7687,OMIM:618855,12,1,2
7688,OMIM:618856,12,3,1
7689,OMIM:618857,10,2,5
7690,OMIM:618858,7,3,2
7691,OMIM:618859,21,2,2
7692,OMIM:618862,31,2,4
7693,OMIM:618863,18,3,2
7694,OMIM:618866,10,1,1
7695,OMIM:618868,18,4,4
7696,OMIM:618870,46,1,4
7697,OMIM:618872,43,6,4
7698,OMIM:618873,25,6,2
7699,OMIM:618874,27,2,2
7700,OMIM:618875,9,0,0
7701,OMIM:618876,16,2,4
7702,OMIM:618877,29,0,5
7703,OMIM:618878,11,0,2
7704,OMIM:618879,16,3,2
7705,OMIM:618880,5,2,0
7706,OMIM:618881,4,3,0
7707,OMIM:618882,5,4,0
7708,OMIM:618883,4,2,0
7709,OMIM:618884,4,3,0
7710,OMIM:618885,40,4,8
7711,OMIM:618886,16,7,4
7712,OMIM:618889,10,5,0
7713,OMIM:618890,18,0,2
7714,OMIM:618891,46,5,4
7715,OMIM:618892,9,10,0
7716,OMIM:618901,7,1,1
7717,OMIM:618905,14,3,3
7718,OMIM:618906,18,2,2
7719,OMIM:618907,7,0,1
7720,OMIM:618908,11,0,0
7721,OMIM:618910,11,1,1
7722,OMIM:618912,12,1,0
7723,OMIM:618913,14,6,5
7724,OMIM:618914,33,6,7
7725,OMIM:618915,5,1,0
7726,OMIM:618916,21,1,2
7727,OMIM:618917,24,5,6
7728,OMIM:618918,31,3,5
7729,OMIM:618920,11,1,0
7730,OMIM:618922,31,6,6
7731,OMIM:618924,17,1,1
7732,OMIM:618929,45,3,4
7733,OMIM:618935,16,17,6
7734,OMIM:618939,12,2,1
7735,OMIM:618940,13,3,1
7736,OMIM:618944,7,9,1
7737,OMIM:618947,53,5,11
7738,OMIM:618948,8,1,0
7739,OMIM:618950,50,5,10
7740,OMIM:618951,17,1,3
7741,OMIM:618952,4,0,0
7742,OMIM:618955,12,5,4
7743,OMIM:618958,20,6,4
7744,OMIM:618959,17,0,1
7745,OMIM:618960,13,1,4
7746,OMIM:618961,22,0,4
7747,OMIM:618963,8,8,0
7748,OMIM:618969,9,8,5
7749,OMIM:618970,12,4,2
7750,OMIM:618971,34,5,6
7751,OMIM:618972,16,3,2
7752,OMIM:618973,20,1,1
7753,OMIM:618974,26,2,5
7754,OMIM:618975,42,1,8
7755,OMIM:618977,6,4,0
7756,OMIM:618982,10,5,2
7757,OMIM:618985,8,4,0
7758,OMIM:618986,19,12,7
7759,OMIM:618987,7,2,3
7760,OMIM:618992,9,0,1
7761,OMIM:618999,9,6,2
7762,OMIM:619000,18,5,4
7763,OMIM:619003,13,7,3
7764,OMIM:619004,57,8,12
7765,OMIM:619005,46,6,6
7766,OMIM:619007,10,3,2
7767,OMIM:619009,5,0,0
7768,OMIM:619011,5,0,0
7769,OMIM:619012,14,3,3
7770,OMIM:619013,23,7,2
7771,OMIM:619016,7,7,2
7772,OMIM:619024,14,4,2
7773,OMIM:619025,17,1,2
7774,OMIM:619026,35,4,2
7775,OMIM:619027,13,0,1
7776,OMIM:619028,19,1,2
7777,OMIM:619031,15,4,3
7778,OMIM:619033,17,1,1
7779,OMIM:619036,23,1,5
7780,OMIM:619040,21,1,2
7781,OMIM:619041,9,4,1
7782,OMIM:619042,18,2,1
7783,OMIM:619044,5,1,0
7784,OMIM:619046,24,11,6
7785,OMIM:619048,20,5,3
7786,OMIM:619051,21,8,5
7787,OMIM:619052,15,1,1
7788,OMIM:619053,11,5,3
7789,OMIM:619054,19,2,3
7790,OMIM:619055,31,9,6
7791,OMIM:619056,34,7,5
7792,OMIM:619057,18,1,3
7793,OMIM:619058,10,1,1
7794,OMIM:619059,20,6,1
7795,OMIM:619060,24,3,2
7796,OMIM:619061,12,1,1
7797,OMIM:619062,10,2,2
7798,OMIM:619063,15,3,4
7799,OMIM:619064,21,5,3
7800,OMIM:619065,16,1,4
7801,OMIM:619071,21,3,2
7802,OMIM:619072,21,0,0
7803,OMIM:619073,14,2,1
7804,OMIM:619074,18,4,3
7805,OMIM:619075,35,2,8
7806,OMIM:619076,22,3,3
7807,OMIM:619079,7,6,1
7808,OMIM:619080,25,1,5
7809,OMIM:619081,6,0,1
7810,OMIM:619082,6,4,0
7811,OMIM:619083,16,1,6
7812,OMIM:619086,3,0,0
7813,OMIM:619087,63,8,6
7814,OMIM:619090,22,4,3
7815,OMIM:619091,26,1,3
7816,OMIM:619092,35,2,3
7817,OMIM:619093,3,0,0
7818,OMIM:619094,6,0,0
7819,OMIM:619095,8,1,0
7820,OMIM:619096,3,2,1
7821,OMIM:619097,6,5,5
7822,OMIM:619099,12,1,1
7823,OMIM:619101,7,3,3
7824,OMIM:619102,6,0,0
7825,OMIM:619103,38,6,5
7826,OMIM:619108,5,1,1
7827,OMIM:619110,30,1,3
7828,OMIM:619111,16,6,3
7829,OMIM:619112,12,1,0
7830,OMIM:619113,14,5,5
7831,OMIM:619115,14,2,2
7832,OMIM:619120,11,2,2
7833,OMIM:619121,39,4,3
7834,OMIM:619122,20,3,1
7835,OMIM:619123,25,1,2
7836,OMIM:619124,47,3,5
7837,OMIM:619125,21,3,3
7838,OMIM:619126,10,6,3
7839,OMIM:619127,56,8,7
7840,OMIM:619130,6,3,2
7841,OMIM:619131,22,0,1
7842,OMIM:619132,15,2,1
7843,OMIM:619133,12,2,1
7844,OMIM:619135,28,2,3
7845,OMIM:619141,10,3,2
7846,OMIM:619142,17,0,0
7847,OMIM:619143,26,0,1
7848,OMIM:619144,7,1,0
7849,OMIM:619145,5,0,1
7850,OMIM:619146,5,3,3
7851,OMIM:619147,33,8,5
7852,OMIM:619148,60,5,5
7853,OMIM:619149,34,4,6
7854,OMIM:619150,24,2,1
7855,OMIM:619151,18,7,1
7856,OMIM:619155,9,4,3
7857,OMIM:619157,20,4,2
7858,OMIM:619161,6,0,0
7859,OMIM:619164,12,4,5
7860,OMIM:619165,8,5,0
7861,OMIM:619166,7,1,0
7862,OMIM:619167,27,7,3
7863,OMIM:619170,20,3,2
7864,OMIM:619172,11,9,1
7865,OMIM:619173,25,3,1
7866,OMIM:619174,3,0,0
7867,OMIM:619175,7,5,0
7868,OMIM:619176,6,2,1
7869,OMIM:619177,10,0,1
7870,OMIM:619178,21,1,3
7871,OMIM:619179,38,2,7
7872,OMIM:619180,19,0,2
7873,OMIM:619182,3,2,0
7874,OMIM:619183,13,7,4
7875,OMIM:619184,39,2,2
7876,OMIM:619185,36,3,4
7877,OMIM:619188,38,2,5
7878,OMIM:619189,25,2,4
7879,OMIM:619191,12,1,0
7880,OMIM:619194,56,3,6
7881,OMIM:619196,16,3,2
7882,OMIM:619201,5,4,2
7883,OMIM:619202,4,0,0
7884,OMIM:619203,8,5,2
7885,OMIM:619208,12,3,4
7886,OMIM:619209,4,2,4
7887,OMIM:619215,5,0,1
7888,OMIM:619216,21,0,1
7889,OMIM:619217,14,1,1
7890,OMIM:619218,21,2,3
7891,OMIM:619220,14,7,6
7892,OMIM:619221,6,3,0
7893,OMIM:619223,5,5,1
7894,OMIM:619224,25,6,4
7895,OMIM:619226,1,1,2
7896,OMIM:619227,29,2,2
7897,OMIM:619228,14,2,1
7898,OMIM:619229,76,11,14
7899,OMIM:619232,8,7,0
7900,OMIM:619234,31,3,4
7901,OMIM:619238,7,3,1
7902,OMIM:619239,24,3,4
7903,OMIM:619243,23,4,4
7904,OMIM:619244,37,4,5
7905,OMIM:619245,5,2,0
7906,OMIM:619248,7,0,1
7907,OMIM:619255,23,7,5
7908,OMIM:619256,5,3,1
7909,OMIM:619258,3,0,0
7910,OMIM:619259,27,7,5
7911,OMIM:619260,41,7,3
7912,OMIM:619263,5,1,2
7913,OMIM:619264,20,3,1
7914,OMIM:619267,10,6,3
7915,OMIM:619268,31,4,5
7916,OMIM:619269,25,6,5
7917,OMIM:619271,6,6,3
7918,OMIM:619272,30,4,5
7919,OMIM:619273,31,9,5
7920,OMIM:619274,6,0,0
7921,OMIM:619278,8,1,1
7922,OMIM:619279,13,2,3
7923,OMIM:619281,14,6,4
7924,OMIM:619286,30,3,3
7925,OMIM:619290,6,2,3
7926,OMIM:619291,19,5,1
7927,OMIM:619293,64,5,7
7928,OMIM:619297,59,4,7
7929,OMIM:619301,23,2,5
7930,OMIM:619302,23,3,5
7931,OMIM:619303,14,1,5
7932,OMIM:619304,20,0,1
7933,OMIM:619306,35,0,4
7934,OMIM:619310,24,3,5
7935,OMIM:619311,23,2,3
7936,OMIM:619312,73,7,13
7937,OMIM:619313,15,4,7
7938,OMIM:619314,28,0,4
7939,OMIM:619317,35,1,3
7940,OMIM:619318,21,3,2
7941,OMIM:619319,2,1,1
7942,OMIM:619320,43,3,5
7943,OMIM:619321,30,3,2
7944,OMIM:619322,29,2,7
7945,OMIM:619323,18,2,3
7946,OMIM:619324,4,3,0
7947,OMIM:619325,81,6,8
7948,OMIM:619326,16,5,8
7949,OMIM:619328,22,2,2
7950,OMIM:619329,29,2,4
7951,OMIM:619333,15,1,3
7952,OMIM:619334,13,0,7
7953,OMIM:619338,14,1,1
7954,OMIM:619339,16,0,2
7955,OMIM:619340,9,1,2
7956,OMIM:619343,39,3,7
7957,OMIM:619345,15,0,2
7958,OMIM:619350,17,3,2
7959,OMIM:619351,19,6,1
7960,OMIM:619352,12,0,1
7961,OMIM:619354,16,2,3
7962,OMIM:619355,22,12,4
7963,OMIM:619356,29,2,2
7964,OMIM:619360,4,2,1
7965,OMIM:619361,4,3,1
7966,OMIM:619362,11,1,3
7967,OMIM:619363,5,3,1
7968,OMIM:619365,8,3,3
7969,OMIM:619366,3,3,1
7970,OMIM:619367,6,3,1
7971,OMIM:619369,4,0,2
7972,OMIM:619371,13,1,4
7973,OMIM:619373,13,1,1
7974,OMIM:619374,8,7,3
7975,OMIM:619375,18,11,4
7976,OMIM:619376,40,2,5
7977,OMIM:619377,26,9,4
7978,OMIM:619379,10,0,1
7979,OMIM:619380,4,0,0
7980,OMIM:619381,28,25,12
7981,OMIM:619382,6,4,2
7982,OMIM:619383,54,3,11
7983,OMIM:619386,23,13,8
7984,OMIM:619389,23,4,3
7985,OMIM:619396,2,0,0
7986,OMIM:619398,8,3,0
7987,OMIM:619401,4,1,1
7988,OMIM:619402,9,2,5
7989,OMIM:619405,18,7,1
7990,OMIM:619406,6,2,0
7991,OMIM:619407,7,1,0
7992,OMIM:619418,43,12,6
7993,OMIM:619420,19,4,3
7994,OMIM:619422,40,2,7
7995,OMIM:619423,22,6,3
7996,OMIM:619424,24,2,7
7997,OMIM:619425,11,4,2
7998,OMIM:619426,46,3,4
7999,OMIM:619428,41,4,5
8000,OMIM:619431,8,3,1
8001,OMIM:619433,8,2,6
8002,OMIM:619435,48,3,10
8003,OMIM:619436,7,2,3
8004,OMIM:619437,3,4,2
8005,OMIM:619441,6,0,1
8006,OMIM:619445,10,3,3
8007,OMIM:619446,9,3,4
8008,OMIM:619451,36,1,2
8009,OMIM:619452,9,0,1
8010,OMIM:619453,5,1,1
8011,OMIM:619460,33,3,3
8012,OMIM:619461,29,0,7
8013,OMIM:619462,0,0,0
8014,OMIM:619463,14,12,2
8015,OMIM:619464,12,0,2
8016,OMIM:619465,8,0,1
8017,OMIM:619466,11,2,1
8018,OMIM:619467,26,6,4
8019,OMIM:619468,11,7,3
8020,OMIM:619470,21,2,4
8021,OMIM:619471,25,10,6
8022,OMIM:619472,110,17,12
8023,OMIM:619473,27,7,3
8024,OMIM:619475,153,31,28
8025,OMIM:619476,21,1,1
8026,OMIM:619477,11,3,1
8027,OMIM:619478,3,1,1
8028,OMIM:619479,35,1,2
8029,OMIM:619480,42,2,8
8030,OMIM:619481,11,7,4
8031,OMIM:619482,26,2,4
8032,OMIM:619483,8,2,2
8033,OMIM:619484,9,5,4
8034,OMIM:619486,9,2,1
8035,OMIM:619487,50,19,11
8036,OMIM:619488,111,20,15
8037,OMIM:619489,16,2,0
8038,OMIM:619491,6,2,1
8039,OMIM:619492,7,0,2
8040,OMIM:619493,31,4,4
8041,OMIM:619500,4,0,0
8042,OMIM:619501,10,0,1
8043,OMIM:619503,136,22,19
8044,OMIM:619504,34,3,2
8045,OMIM:619510,18,10,2
8046,OMIM:619512,79,6,6
8047,OMIM:619515,9,0,0
8048,OMIM:619517,27,2,4
8049,OMIM:619518,18,4,5
8050,OMIM:619519,27,1,0
8051,OMIM:619521,6,1,1
8052,OMIM:619522,68,7,9
8053,OMIM:619523,5,5,0
8054,OMIM:619525,49,23,11
8055,OMIM:619527,24,2,3
8056,OMIM:619528,5,0,1
8057,OMIM:619531,11,5,1
8058,OMIM:619534,88,26,21
8059,OMIM:619538,2,0,0
8060,OMIM:619539,65,10,11
8061,OMIM:619542,41,3,2
8062,OMIM:619543,21,2,0
8063,OMIM:619545,3,0,0
8064,OMIM:619548,17,3,1
8065,OMIM:619549,4,2,0
8066,OMIM:619553,5,0,0
8067,OMIM:619555,8,4,3
8068,OMIM:619556,32,4,6
8069,OMIM:619557,26,1,4
8070,OMIM:619561,19,2,4
8071,OMIM:619562,13,1,2
8072,OMIM:619565,14,1,1
8073,OMIM:619566,30,4,6
8074,OMIM:619573,43,26,10
8075,OMIM:619574,28,2,3
8076,OMIM:619575,43,14,8
8077,OMIM:619576,45,4,8
8078,OMIM:619580,51,7,7
8079,OMIM:619582,11,1,0
8080,OMIM:619585,8,0,0
8081,OMIM:619588,3,0,0
8082,OMIM:619593,6,1,0
8083,OMIM:619594,5,0,1
8084,OMIM:619595,31,5,3
8085,OMIM:619598,11,0,0
8086,OMIM:619599,9,4,7
8087,OMIM:619602,9,0,3
8088,OMIM:619603,23,2,2
8089,OMIM:619605,24,2,5
8090,OMIM:619606,32,2,2
8091,OMIM:619607,8,1,2
8092,OMIM:619608,11,1,1
8093,OMIM:619609,16,5,3
8094,OMIM:619611,11,3,5
8095,OMIM:619613,7,2,1
8096,OMIM:619614,5,4,1
8097,OMIM:619615,6,1,0
8098,OMIM:619616,27,3,0
8099,OMIM:619621,24,2,3
8100,OMIM:619630,4,2,0
8101,OMIM:619632,18,12,3
8102,OMIM:619636,40,1,4
8103,OMIM:619637,10,0,1
8104,OMIM:619638,17,0,2
8105,OMIM:619639,11,3,4
8106,OMIM:619641,36,2,7
8107,OMIM:619643,3,0,0
8108,OMIM:619644,30,18,12
8109,OMIM:619645,4,0,1
8110,OMIM:619646,4,0,1
8111,OMIM:619647,11,0,2
8112,OMIM:619648,48,1,13
8113,OMIM:619649,9,6,1
8114,OMIM:619651,21,3,5
8115,OMIM:619652,14,11,4
8116,OMIM:619653,26,0,3
8117,OMIM:619656,22,2,2
8118,OMIM:619657,31,3,4
8119,OMIM:619658,13,7,5
8120,OMIM:619661,14,2,1
8121,OMIM:619662,19,13,4
8122,OMIM:619665,10,4,2
8123,OMIM:619672,3,0,1
8124,OMIM:619673,3,0,1
8125,OMIM:619680,37,4,4
8126,OMIM:619681,9,2,0
8127,OMIM:619685,20,7,3
8128,OMIM:619686,22,2,2
8129,OMIM:619687,14,1,0
8130,OMIM:619688,14,2,0
8131,OMIM:619689,6,0,0
8132,OMIM:619690,23,2,3
8133,OMIM:619691,25,2,1
8134,OMIM:619692,16,3,0
8135,OMIM:619693,8,5,1
8136,OMIM:619694,32,3,2
8137,OMIM:619695,43,6,2
8138,OMIM:619696,6,0,0
8139,OMIM:619697,3,0,0
8140,OMIM:619698,23,2,3
8141,OMIM:619699,17,2,3
8142,OMIM:619701,31,1,2
8143,OMIM:619702,28,1,4
8144,OMIM:619705,17,3,4
8145,OMIM:619707,10,6,3
8146,OMIM:619708,38,5,7
8147,OMIM:619712,11,0,0
8148,OMIM:619714,28,4,5
8149,OMIM:619717,36,3,3
8150,OMIM:619718,22,3,2
8151,OMIM:619719,29,4,2
8152,OMIM:619720,65,2,6
8153,OMIM:619721,38,1,4
8154,OMIM:619724,13,1,2
8155,OMIM:619725,29,2,3
8156,OMIM:619727,38,2,3
8157,OMIM:619733,26,3,3
8158,OMIM:619735,17,3,3
8159,OMIM:619736,24,3,3
8160,OMIM:619737,39,11,6
8161,OMIM:619738,25,5,3
8162,OMIM:619742,23,2,2
8163,OMIM:619743,48,11,8
8164,OMIM:619745,44,5,7
8165,OMIM:619747,9,2,1
8166,OMIM:619750,29,5,4
8167,OMIM:619751,18,3,4
8168,OMIM:619752,22,8,4
8169,OMIM:619755,7,2,1
8170,OMIM:619758,32,7,7
8171,OMIM:619759,22,2,4
8172,OMIM:619761,27,2,3
8173,OMIM:619762,40,6,7
8174,OMIM:619764,11,2,1
8175,OMIM:619767,15,7,1
8176,OMIM:619769,24,3,8
8177,OMIM:619773,11,4,2
8178,OMIM:619774,10,8,2
8179,OMIM:619775,31,2,6
8180,OMIM:619777,62,4,5
8181,OMIM:619780,19,5,3
8182,OMIM:619781,4,1,0
8183,OMIM:619783,2,3,2
8184,OMIM:619784,6,2,4
8185,OMIM:619785,4,2,2
8186,OMIM:619786,6,3,3
8187,OMIM:619787,9,3,2
8188,OMIM:619789,4,1,0
8189,OMIM:619790,21,4,3
8190,OMIM:619793,16,1,2
8191,OMIM:619795,20,1,1
8192,OMIM:619797,36,1,6
8193,OMIM:619799,4,0,0
8194,OMIM:619802,30,22,3
8195,OMIM:619803,4,0,0
8196,OMIM:619804,7,1,0
8197,OMIM:619805,3,0,0
8198,OMIM:619806,19,2,3
8199,OMIM:619808,5,1,0
8200,OMIM:619810,6,0,0
8201,OMIM:619813,8,3,0
8202,OMIM:619814,16,0,2
8203,OMIM:619816,14,5,2
8204,OMIM:619817,11,2,3
8205,OMIM:619824,21,7,3
8206,OMIM:619825,16,2,3
8207,OMIM:619826,4,0,0
8208,OMIM:619827,26,4,4
